tweet_id,issue,text,author,label
1818,aca,Kyian on #Obamacare:  This ill-conceived health-care reform is going to be the end of good-quality care... unless it is repealed and  replaced ,republican,12
1807,guns,RT @SenateMajLdr: My statement on the #Orlando shooting:  The nation's prayers are with the victims and their families…” ,republican,17
464,immig,.@Pontifex's message was clear: He emphasized the need to #ActOnClimate for #ImmigrationReform and  fix #IncomeInequality ,democrat,9
1566,guns,RT @MarkWarner: Americans  including 85% of gun owners  support strengthening background checks to #StopGunViolence ,democrat,11
1844,aca,Promise Kept: Senate Passes #Obamacare Repeal Legislation. @SenateMajLdr McConnell statement is here:   #Kentucky,republican,16
551,lgbt,.@family_equality Yes decades of research found that youth raised by #LGBTQ families are equal to families w/ opposite sex parents #ECDFChat,democrat,4
236,immig,Instead of enforcing the law  Obama actions and  policies serve as a repeal of duly enacted federal #immigration law: ,republican,5
1975,guns,My reaction to @POTUS' #executiveaction on gun laws. #SecondAmendment ,republican,16
20,guns,#Didyouknow 61% of perpetrators who killed police officers w guns in WA were prohibited from owning guns but were still able to obtain them?,democrat,11
418,aca,I’ve heard from unions who oppose #Obamacare’s tax increases and small businesses who oppose #Obamacare’s mandates. #SCOTUS,republican,1
887,guns,RT @RepDianeBlack: This was the moment that #2A rights became truly personal to me,republican,17
2044,aca,The ACA Enrollment Fair went very well at the UTPA CESS Building in Edinburg. We had a very good turn out of... ,democrat,16
1941,aca,Thx to Oscar  Hernan and  everyone at HITEP for hosting me! And thx for training #RI'ers for good jobs in #healthcare ,democrat,16
1546,immig,Join me for In the Loop on Bloomberg with @trish_regan this morning. Re: immigration reform and latest in Ukraine ,republican,16
1485,isis,Going to vote and  then returning to #SASC hearing on #Iran and  Middle East security w/ @JohnKerry @ErnestMoniz #SecDef and  Gen. @Martin_Dempsey,democrat,13
680,guns,The issue of gun violence has been with us for a long time  but has clearly and  painfully gotten worse. ,republican,8
1696,immig,Our immigration detention system is badly broken. Today  I introduced legislation that would address it  #EndtheQuota,democrat,13
505,guns,On Monday  we will have a chance to vote to change those laws. I hope the Senate does the right thing and passes real gun safety reforms,democrat,12
1196,lgbt,Recent anti-#LGBT laws have shown that bigotry still persists. We must keep fighting for equality for all. #IDAHOT ,democrat,4
417,aca,We need health care that gives West Virginians more choices and affordability  not fewer choices at a higher cost. #Obamacare #SCOTUS,republican,8
694,isis,RT @WTAE: #Pittsburgh stands with #Brussels ,republican,17
86,aca,On the 6th #ACAanniversary Im proud to stand with many in highlighting ACAs benefits for Americans. ,democrat,9
1909,guns,Thanks @POTUS for taking sensible action on gun violence. Time for Congress to do its part:  ,democrat,12
1419,lgbt,RT @NewsOKPolitics: No same-sex marriage  Obamacare subsidies or lethal injection decisions from Supreme Court today. Maybe some or all on …,republican,12
1853,aca,RT @RepBillFlores: House conservatives have a #BetterWay to ensure access to quality  affordable health care.  ,republican,12
483,immig,These children  known as #DREAMers  have stood up in their classrooms every morning to pledge allegiance to the only flag they’ve ever known,democrat,10
185,abort,I opposed the CR bc it funded Planned Parenthood. My statement is below #LA05 #DefundPlannedParenthood #prolife ,republican,13
1443,isis,Inhofe on @FOXNews: “ ISIL has tripled in size the last 2mos.. it’s a huge army w/ heavy artillery  tanks..  ,republican,7
36,isis,READ: @seattlepi  Brussels lesson:  Cantwell proposes increased policing of soft targets at airports →  @joelconnelly,democrat,13
14,guns,In 2014 Washingtonians said #Enough and  passed an initiative to require background checks for all guns sales. Time for congress to act,democrat,13
929,abort,NE state law prohibiting abortions after 20 weeks is good policy and  supported by both sides. It should be adopted at the federal level.,republican,12
1525,isis,RT @AttyAbdul: Talking with @RepLukeMesser about #ISIS and Ukraine @93wibc,republican,16
1539,aca,Joining @trish_regan on @BloombergTV at 3:35 to talk about #DoddFrank @FinancialCmte hearing and latest #ObamaCareRuling,republican,16
702,isis,As a result  we should suspend refugee admissions from Syria until we are able to determine with full confidence...,republican,7
93,abort,The Planned Parenthood Witch Hunt by @washingtonpost Read here:   #IStandWithPP,democrat,4
738,guns,It isn't #enough to keep lamenting these tragedies. Americans want action on gun violence and  they want it now: ,democrat,11
243,aca,WH takes victory lap on unpopular #Obamacare. Really? Ignoring costs  Medicare cuts  mandates and  impending penalties: ,republican,13
884,aca,RT @AEI: 2PM | Modernizing America’s health care: Convo w/ @SpeakerRyan and  the Task Force on HC Reform  ,republican,16
1053,lgbt,Just another day at work:  The appropriations bill failed...with a majority of Republicans opposed because of the gay rights provision ,democrat,13
190,abort,RT @LARighttoLife: Thank you @RepAbraham for being a co-sponsor of #HR36!  Louisiana is grateful for your pro-life stance to protect life! …,republican,3
1919,immig,I joined 200+ colleagues today in urging #SCOTUS to uphold @POTUS’s #immigration executive actions ,democrat,12
217,aca,#Obamacare repeal bill gives Congress time to pass alternative patient-centered reforms. @SenatorWicker and  I support: ,republican,13
582,guns,Actually  @TheFix I rep a swing district and  I know for a fact that my constituents don't want terrorists buying guns ,democrat,12
1990,abort,Spoke on the Senate floor yesterday on the need to pass the Pain Capable Unborn Child Protection Act: ,republican,16
358,immig,(1/3) Supreme Court’s deadlock on United States v. Texas is a disappointment to many California families. ,democrat,11
1470,isis,Sat down w/ @IanDon to discuss the latest on #SanBernardino  protecting Americans from terrorism and  mass-shootings: ,democrat,7
223,aca,With @SenatorWicker @RepAlanNunnelee  pleased @FEMA recovery aid support Winston Co. jobs and  health care restoration: ,republican,9
1383,aca,#Obamacare plans have 34 percent fewer doctors and hospitals. ,republican,2
311,guns,RT @bfp_news: Leahy  Welch take part in gun protest on House floor ,democrat,16
1915,aca,Women should always be able to make their own health care decisions. I stand with those telling employers #HandsOffMyBC,democrat,4
1259,aca,Yet again  more evidence. #Obamacare is unsustainable. Premiums expected to rise dramatically in 2017 in some states ,republican,1
1368,aca,It is time to #RepealObamacare. It doesn’t work! Lets move from #BrokenPromises2BetterCare ,republican,12
1120,isis,Launching a strike in the Middle East w/ no clear military objective or vital nat'l security interest is a prescription for failure #Syria,republican,13
400,guns,I just voted to pass the SHARE Act  which protects our #2A rights and expands hunting and fishing opportunities. ,republican,5
988,isis,It would be reckless and dangerous to allow more Syrian refugees into our country until we know they pose no threat to our national security,republican,7
880,aca,We are the party of ideas and we're proving it.   On Wednesday we rolled out the #BetterWay for healthcare  and today is tax reform. ,republican,12
1186,guns,Praying for the students  faculty and  staff at UCLA affected by this horrific violence on the eve of Gun Violence Awareness Day. #NotOneMore,democrat,17
718,isis,Just terrible. #ISIS destroying ancient artifacts. Glad we worked to protect similar items. ,republican,17
508,guns,The horrific shooting in Orlando must be a wake up call for Congress: more must be done to stop gun violence and hate crimes,democrat,4
465,abort,RT @OversightDems: .@RepCummings and  @repjohnconyers call on Chrm to suspend  one-sided  investigations of Planned Parenthood ,democrat,12
1586,immig,RT @SenateApprops: On the floor now: @SenatorBarb will speak on humanitarian crisis at SW border and  @WhiteHouse emergency supplemental ,democrat,16
1213,abort,Rogers Appalled by Planned Parenthood Videos ,republican,17
1,abort,Women – and  women only – should be the ones to make decisions about their reproductive health and  wellbeing #StopTheSham ,democrat,4
576,guns,At 10AM I will speak on the House Floor about Senate’s failure yesterday to pass common sense gun safety legislation. ,democrat,12
1461,guns,We can and  must reduce #GunViolence by closing gaps in our gun laws. You can help: get engaged and be part of the conversation. #WearingOrange,democrat,12
1738,isis,I'll be on @CNN with @wolfblitzer at 2:30pmPT to discuss #ISIL in #Iraq and #Syria. Be sure to tune in!,democrat,16
469,isis,#IranDeal will not only increase the long-term security of the Middle East but remove the short-term specter of military confrontation.,democrat,13
1427,isis,RT @rkrehbiel: Sen. Jim Inhofe not satisfied with Obama authorization request for use of force against ISIS  via @tul…,republican,12
667,abort,Today I joined @sendavidperdue in condemning abhorrent behavior by Planned Parenthood and  calling for investigation. ,republican,12
1047,guns,RT @washingtonpost:  Why I walked out of the House’s moment of silence for Orlando   via @jahimes,democrat,16
1292,aca,Now on the House floor we are debating Restoring Americans’ Healthcare Freedom Reconciliation Act to dismantle major pillars of #Obamacare.,republican,13
1451,guns,US Senate voted 44-56  blocking @ChrisMurphyCT's amndmnt to strengthen and  expand gun background checks. Disappointed  but will keep fighting.,democrat,13
1490,guns,I’m #wearingorange for National Gun Violence Awareness Day. Together  we can reduce gun violence. #HonorWithAction ,democrat,17
481,immig,We shld consider all legal options to overturn injunction blocking POTUS frm using legal authority to set immigration enforcement priorities,democrat,5
1784,guns,My message for #LGBTPrideMonth. We are all #Orlando --  ,democrat,17
930,abort,SCOTUS decision today in Texas #HB2 case is disappointing. We need common-sense  pro-life policies that show compassion for women and  unborn,republican,3
1746,abort,I strongly support #NotMyBossBusiness bill. Healthcare decisions should be left between a woman and her doctor  not their employers.,democrat,4
797,aca,POTUS veto of #Obamacare #repeal doesn't change the fact that the law is unworkable and  unaffordable for MS families: ,republican,13
64,guns,Today is #NationalASKDay! Take time to spread awareness about how gun violence affects children.,democrat,9
553,aca,I am deeply disappointed that today the @HouseGOP will vote for the 56th time to repeal or undermine the Affordable Care Act.,democrat,12
944,isis,RT @ShannonBream: 1p ET @FoxNews @ANHQDC - @SenatorFischer joins us live to talk terror and what she thinks PresObama must say in his addre…,republican,16
583,isis,RT @RepBobbyRush: .@SpeakerRyan failed Americans–he and  @HouseGOP left town w/o protecting them from suspected terrorists #NoBillNoBreak ,democrat,12
1263,immig,Today @HouseGOP fights to uphold the #Constitution @ #SCOTUS in #USvTX.,republican,5
1246,immig,RT @HouseAppropsGOP: #HR5230 provides $659M to meet urgent border security and humanitarian needs for the rest of the current fiscal year.,republican,9
1450,guns,GOP votes against #gunsense: @SenFeinstein's amendment to ban gun sales to suspected terrorists blocked by vote of 47-53.,democrat,13
1750,aca,SCOTUS has affirmed each of us deserves respect and dignity in making health decisions. Now it's time to #BeBoldEndHyde! #MyDecision,democrat,5
106,guns,RT @RepJoeKennedy: .@HouseDemocrats are fighting for a vote on a commonsense bill to keep guns out of the hands of terrorists. RT if you ag,democrat,7
1704,aca,Honored to attend VA Puget Sound’s groundbreaking of Mental Health and  Research building to expand health care options ,democrat,8
1891,aca,We have an obligation to offer a #BetterWay to fix our health care system. That's what this plan is about. ,republican,13
155,immig,Proud to join 180 House Dems to file an Amicus Brief supporting the Presidents authority to take #ImmigrationAction ,democrat,12
1580,isis,New cyber center will provide hands-on learning in real-world environment to prepare midshipmen to protect US from cyber terrorists and  thugs.,democrat,7
1442,isis,Inhofe tells @dailyrundown that SecDef and  Gen. Dempsey did a good job of telling SASC the truth of ISIL threats to US: ,republican,7
1135,isis,Thrilled to be joined by @SenatorKirk in fight to prosecute foreign terrorists in military tribunals NOT civilian courts ,republican,6
320,guns,Don’t be fooled by GOP surveillance amendment. It would not have prevented #Orlando but it unnecessarily expands FBI surveillance authority,democrat,13
383,isis,Calling on @POTUS to fulfill commitment to Syrian refugees—Americans have always helped refugees around the globe. ,democrat,10
970,isis,SEPTEMBER NEWSLETTER: click here to read more about my thoughts on #ISIL and  my work this past month ,republican,16
205,abort,Proud to vote to #RepealObamacare and defund Planned Parenthood: ,republican,12
56,isis,RT @NancyPelosi: .@HouseGOP is voting on putting Americans’ retirement security at risk instead of protecting them from suspected terrorist,democrat,7
552,aca,Proud my legislation was signed into law. It's important that employer sponsored healthcare works for everyone. ,democrat,5
1348,immig,The president can’t decide to just grant executive amnesty to millions of illegal immigrants. ,republican,5
195,guns,I joined a unified Senate to pass a resolution honoring victims of the #Orlando terrorist attack and  first responders: ,republican,12
1288,isis,Obama's condescending and  politicized rhetoric since the terrorist attacks in France is unbecoming of a Comm In Chief ,republican,12
257,guns,.@SpeakerRyan  we must not to recess until we vote on commonsense gun legislation. #NoBillNoBreak ,democrat,13
1219,aca,Rogers' Statement on Supreme Court’s Decision to Uphold Obamacare Tax Subsidies ,republican,16
1717,immig,House Republicans now threaten to shut down @DHSgov in their latest attempt to deport #DREAMers and  rip families apart ,democrat,12
1795,guns,Just observed moment of silence for #OrlandoShooting victims. Now we must not stay silent on gun violence. Time to pass meaningful changes.,democrat,13
628,aca,I stand with supporters of reproductive rights at today's #SCOTUS hearing at #ZubikvBurwell #HandsOffMyBC,democrat,17
164,aca,@HHSgov the #ACA is already benefiting thousands in #NC12 . Be sure to enroll before the 2/15 deadline! #GetCovered ,democrat,8
1024,aca,This common-sense bill will reduce unnecessary and duplicative burdens on health care providers and patients in need of home health services,republican,13
1953,isis,At 11:20  I will speak about the threat ISIS poses to our nation  a threat POTUS and his party refuse to address: ,republican,7
781,immig,SCOTUS struck down POTUS’s #amnesty rule. Our country’s system of checks and  balances worked exactly as it should: ,republican,5
1388,aca,President Obama wants affordable health care for more people. So do I  but to do it  we have to get rid of what has proven not to work.,republican,8
1325,immig,I discussed #immigration  #FAAReauthorization  and the #IranDeal in a recent video update. WATCH: ,republican,16
176,aca,RT @BarackObama: If you dont have health insurance  #GetCovered today: ,democrat,8
458,aca,RT @RepDianaDeGette: Taxpayers are sick of funding @HouseGOP political Select Committees. Newest effort to dismantle women's health care is…,democrat,11
1713,aca,Instead of focusing on legislation to support hard-working families  Republicans are voting for 56th time to repeal #ACA #PeopleOverPolitics,democrat,13
722,aca,#ObamaCare Medical device tax continues to stifle job creation here in PA ,republican,1
1122,immig,Lakewood Ranch in the house!  Jobs  spending and immigration dominated today's discussion.  Thanks to all who... ,republican,16
1003,immig,This week  the House is holding oversight hearings on #energy  the #border  and #IRS. Click here to learn more: ,republican,16
1567,guns,It’s time for American people to make their voices heard and  support real change to #StopGunViolence ,democrat,11
795,aca,.@SenThadCochran and  I signed amicus brief supporting religious liberty in #SCOTUS case challenging #Obamacare mandate ,republican,13
539,guns,As a nation and as a people  have we become immune to the horrors of gun violence? It is time for Congress to act. #SanBernardino,democrat,10
1664,isis,My op-ed  Only ISIS and the Republican Party want a clash of civilizations  was featured in @thehill today: ,democrat,9
627,lgbt,N. Carolina's hateful anti #LGBT law is a disgrace and  not what we stand 4 as a country. We need to pass the Equality Act now #EqualityForward,democrat,4
1870,immig,RT @DailySignal: .@SpeakerRyan: “Today  Article I of the Constitution was vindicated …the president’s executive action on immigration null…,republican,5
1625,isis,Signed a condolence book for people of #Paris. We continue to stand strong together in fight against terrorists. ,democrat,17
1072,guns,Of course @FLGovScott wouldn't recognize CT. Less teen pregnancy  gun violence  healthier  fewer divorces.  ,democrat,9
1890,aca,RT @RepTomEmmer: Today @HouseGOP introduced a #BetterWay which would reform health care by giving more choices and  lowering costs. ,republican,13
1559,aca,I fought to save MD $40M in federal Title 1 funding and  made sure MD schools have needed resources for health care services like school nurses,democrat,2
1688,isis,RT @cspanwj: .@RepAdamSmith (D-WA)  @HASCDemocrats Ranking Member  discusses the fight against #ISIS and  @HouseBenghazi update. ,democrat,16
413,immig,I’ve cosponsored @MarshaBlackburn bill to require cities to jail arrested illegal immigrants or transfer them to federal custody.,republican,13
2046,immig,Thursday night President Obama will address our broken immigration system and what can be done to rectify what we... ,democrat,13
1661,isis,I condemn in the strongest possible terms today’s inhuman attacks in #Brussels deliberately targeting innocent people,democrat,3
170,aca,I’m proud to continue working with @PPact and  #PPDreamKeepers to continue to improve health care outcomes for all: ,democrat,8
1393,immig,E-Verify would be an efficient tool employers use to make sure they are following immigration laws. See Enzi Insider ,republican,16
1780,guns,FACT: 91% of suspected terrorists on the terror watch list who sought guns in 2015 were approved.  #NoBillNoBreak,democrat,11
1492,lgbt,SCOTUS hearing #SSM arguments today - I signed a brief supporting #MarriageEquality and  stand w/ those seeking equal rights and  dignity for all.,democrat,5
987,isis,The House will act on a plan tomorrow to put a pause on accepting refugees from Syria until all individuals can be properly vetted,republican,13
1939,abort,I'm pro-choice and  believe women and  their families have the right to make reproductive health decisions without gov't intrusion. #MenForChoice,democrat,4
1502,aca,RT @SpeakerRyan: Like #Obamacare  the fiduciary rule will result in higher costs and  fewer options for small businesses trying to grow. ,republican,1
1821,aca,6 years later  my office continues to receive stories from Kentuckians who are reeling from negative effects of this partisan law #Obamacare,republican,13
569,aca,RT @WaysMeansCmte: If you have questions about signing up for #Obamacare visit @HealthCareGov or call 1-800 318-2596. #GetCovered,democrat,16
1431,isis,.@jiminhofe met with Kurdish Reps and  urges DOD to provide them with more weaponry to continue the fight against #ISIL ,republican,7
1623,aca,I won't let @PPFA's critical health care and  preventive services be cut off for thousands in NM. #StandWithPP ,democrat,8
1787,guns,We must turn our sorrow into action. #Orlando #NoFlyNoBuy via @WPBF25News --  ,democrat,17
596,guns,After #Orlando-worst mass shooting in US history @SenateGOP rejects every possible measure to prevent it from happening again. Disgraceful,democrat,13
588,guns,RT @CNNPolitics: Rep. Steve Israel on the Dem sit-in for gun legislation vote:  This is a historic moment   ,democrat,16
55,guns,RT @PPSATVA: We proudly stand with members of Congress ⏤ including Ncs @RepAdams ⏤ who are tired of gun violence in the U.S. ,democrat,17
1092,guns,Question 5  Congress: what kind of malevolently ignorant  morally vacuous ignorance led to a ban on studying gun violence? #SanBernadino,democrat,3
1820,aca,.@SenateMajLdr McConnell holding media stakeout in @uscapitol now. #Zika #Obamacare #Economy #Senate #BackToWork ,republican,16
1716,immig,RT @SeaGlobalist: #Seattle Congressman reacts to House vote linking Homeland Security funding with revoking deportation relief policies htt…,democrat,13
947,aca,#ObamaCare is hurting NE families. I will highlight a few of their stories on the @SenateFloor soon. Watch here: ,republican,9
1554,guns,Headed to Senate floor to speak out for common sense reforms to strengthen gun laws and  curb gun violence. WATCH: ,democrat,7
546,aca,This is the second time the Affordable Care Act (ACA) has been upheld by the court  and now we should accept it as the law of the land.,democrat,13
610,guns,I spoke about hypocrisy of @HouseGOP allowing those on #FBI terror watch list to legally purchase guns ,democrat,12
599,guns,I'll be on @CNN @NewDay at 7 to discuss @HouseDemocrats fight to prevent suspected terrorists from buying guns #NoFlyNoBuy,democrat,16
1712,immig,I support @RepRoybalAllard and  @NitaLowey's clean bill that funds #DHS without Republican measures that deport #DREAMers and  rip families apart,democrat,9
1608,guns,On my way to the Senate floor to vote to #DisarmHate. It's time to take commonsense steps to reduce #gunviolence. #Enough,democrat,12
900,aca,RT @RepBoustany: Proud the House passed my bill to stop #ObamaCare for financial planning: the Department of Labor's fiduciary rule! ,republican,13
1721,lgbt,Great to see many 9th District companies earning high ratings for policies improving #LGBT equality in the workplace ,democrat,4
1234,immig,RT @HouseAppropsGOP: .@RepHalRogers: The American people have spoken loud and clear: They want our immigration laws enforced  rather than u…,republican,11
261,guns,RT @HouseDemocrats: Americans demand leadership. That's why we are fighting to #DisarmHate and  close the dangerous #NoFlyNoBuy loophole. ,democrat,11
1227,isis,RT @HouseAppropsGOP: .@RepHalRogers to @JohnKerry: while our allies and  partners beat back #ISIL  they should be able to count on our country…,republican,14
1508,abort,Rep. Messer urges colleagues to defund Planned Parenthood:  via @YouTube,republican,13
302,lgbt,RT @sierraclub: BREAKING: @POTUS designates the Stonewall National Monument  the nation's first monument to honor LGBT rights ,democrat,15
218,aca,.@SenatorWicker and  I are backing a bill to repeal #Obamacare mandate forcing people to buy insurance or pay penalties: ,republican,13
1857,aca,RT @RepMcKinley: @HouseGOP continues to offer a #BetterWay to our most pressing challenges. #healthcare ,republican,12
826,aca,Americans are being forced to pay higher premiums as a result of #Obamacare: ,republican,1
1203,aca,RT @HouseAppropsGOP: .@RepHalRogers: VA funding includes $850M to address arising health care needs: treatment of hepatitis C  long-term ca…,republican,2
81,lgbt,NY Governor Andrew Cuomo and  NYC Mayor Bill deBlasio issued non-essential travel bans to NC for state and city workers because of #NCHB2,democrat,15
1160,guns,Reggina was 16 and  a dancer. She died in Oakland 3 days after Orlando. Peter Gonzalez Cruz was 22  killed at Pulse. ,democrat,15
253,isis,.@HouseGOP is voting on putting Americans’ retirement security at risk instead of protecting them from suspected terrorists. #NoBillNoBreak,democrat,13
1628,isis,RT @ChrisMurphyCT: Grateful to @Sen_JoeManchin @SenatorTomUdall @SenMikeLee for joining me in push to end the failed Syria train/equip prog…,democrat,12
1523,immig,RT @GarrisonRadio:   @RepLukeMesser discussing what it will take to secure tghe southern border w/ @GarrisonRadio @93wibc #tcot,republican,13
12,guns,MUST READ: After the worst shooting in US history @AmerMedicalAssn is calling gun violence  a public health crisis  ,democrat,8
1914,isis,Enjoyed my visit to @provgranola yesterday. Here refugees get training and  jobs making great local food products ,democrat,9
85,aca,20 million Americans now have health insurance because of ACA #ACAanniversary,democrat,9
1108,isis,Just voted to stop Syrian refugees from entering US. #POTUS should withdraw veto threat!,republican,13
1290,aca,As #Obamacare co-ops fail  one is now under investigation: ,republican,13
699,guns,Kris and I pray for the victims of  and all affected by  today’s shooting in #SanBernardino.,republican,17
1832,isis,RT @LASmithReports: Sen. McConnell statement on the #Brussels attack. ,republican,16
1610,guns,Joined @ChrisMurphyCT's #filibuster last night to call for commonsense action to prevent gun violence WATCH→ #Enough,democrat,16
1571,isis,We say thank you to those who have served in defense of our nation to protect us from another terrorist attack and  make the world safer.,democrat,7
1100,guns,Tragic news out of Orlando. Our thoughts and prayers are with the victims and their families.,republican,17
1920,abort,#SCOTUS must strike down #HB2 to ensure all women can exercise their right to access a full range of reproductive #healthcare. #StopTheSham,democrat,5
296,abort,#WholeWomensHealth is an important reminder that #SCOTUS decisions impact the lives of millions of Americans. #DoYourJob,democrat,9
1334,isis,Discussed the Brussels terrorist attacks with @5NEWS in Fort Smith. WATCH the interview here: ,republican,16
1633,aca,#SCOTUS ruling in King v. Burwell today is great victory for millions of Americans who have #healthcare thanks to the #ACA,democrat,8
412,abort,I spoke on the House floor today in support of H.R. 3134  the Defund Planned Parenthood Act. ,republican,13
971,aca,RT @fredbcampbelljr: This @gigaom article  is why @SenatorFischer ’s #healthcare IT bill is a good idea: ,republican,16
1409,isis,Throwback: Inhofe as then-GOP leader of SASC calls OAdm ruling out special op on the ground in Syria as  foolhardy  ,republican,12
427,guns,RT @RepKClark: .@SpeakerRyan  we should be voting on gun violence prevention legislation to keep Americans safe. #NoBillNoBreak ,democrat,7
349,isis,Collins amendment doesn't cover everyone on FBI terrorism watch list  leaves loophole for 900 000 foreign nationals. ,democrat,13
1170,isis,We’ve been fighting against ISIL for two years now  but Congress still hasn’t mustered the courage to even vote on the war. #StopEndlessWar,democrat,12
1402,isis,INHOFE: In light of the attacks in Paris  I call on the Obama administration to put a pause in accepting Syrians as refugees into the U.S.,republican,12
682,guns,Tomorrow  I will introduce legislation to help keep guns from terrorists and protect law-abiding Americans. ,republican,7
1273,aca,Joined @SpeakerRyan to officially send bill to repeal #Obamacare and #defundPP to President’s desk. ,republican,12
1907,guns,My heartfelt condolences to the victims of last night's horrific attack and  to their loved ones  the people of Orlando and  the LGBT community.,democrat,17
934,guns,Bruce and I send our heartfelt condolences to the victims and families affected by the Orlando shooting.,republican,17
1022,aca,RT @KTVZ: Rep. Greg Walden discusses health care issues with Central Oregon health professionals #inBend ,republican,16
1809,guns,.@SenateMajLdr McConnell statement on Orlando shooting is here: ,republican,16
1846,aca,Senate voting now to move beyond all the broken promises  all the higher costs and  all the failures. #ObamacareRepeal,republican,12
1849,aca,RT @SenateMajLdr: #Obamacare has been a disaster from the start. A partisan law filled with higher costs and  #brokenpromises. ,republican,12
1511,isis,RT @DanSpehler: Spoke today w/@RepLukeMesser on #SCOTUS rulings  terror threats. See more tonight at 10 on @FOX59 and Sunday #INfocus ,republican,16
1318,aca,Requested medical rates in Arkansas skyrocket for 2017-illustrating yet another failure of #Obamacare. ,republican,13
872,isis,Today I called for U.S. to accept 100 000 refugees from Syria and persecuted religious minorities in coming years: ,democrat,3
391,aca,Affordable Care Act has increased the number of Americans with health coverage to an all-time high. #ACAanniversary ,democrat,8
228,isis,With #IsraelUnderFire  the Senate stands w/Israel against terrorist-backed rocket attacks and  for its self protection:  ,republican,17
1104,isis,.@ODNIgov admits #ISIS will keep using social media to spread propaganda and  recruit. My bill fights fire w/fire ,republican,13
1282,guns,WH has named the problem and  it's not Radical Islamic Terrorists – It's your #2A rights. Time for #tcot reality check ,republican,5
1088,isis,@CTcutYankee Nobody  certainly not I  ever suggested that Islamic extremist violence is acceptable. Only that no religion is unblemished.,democrat,3
403,guns,Great visit at Flat Top Arms in Beckley today to talk about preserving our Second Amendment rights. #2A ,republican,5
1945,lgbt, The chief justice’s dissent is heartless   and  other thoughts on #SCOTUSmarriage from respected judge Richard Posner: ,democrat,16
1517,isis,Ready for @cspanwj join us from now until 9:15 talking #AUMF #ISIS #Ukraineconflict #Budget2015 and more ,republican,16
1075,aca,#ACA is not perfect. But repeal means making millions of Americans uninsured and going back to when pre-existing condition=uninsurable.,democrat,8
1417,aca,Federal loan program to help insurance co-ops is failing  $2.4 billion in loans wasted on this obamacare project: ,republican,1
79,immig,Let’s honor #CesarChavezDay by raising #minimumwage  passing #immigration reform and  securing equal pay for equal work ,democrat,9
45,abort,#FridayFeeling? Courage. Planned Parenthood is standing back up for reproductive health after firebomb. #StandWithPP ,democrat,8
1214,immig,RT @HouseAppropsGOP: .@RepHalRogers: Bill makes certain DHS is following and enforcing our current immigration laws  incl. no funding to ca…,republican,5
975,isis,There is no doubt that #ISIL is an imminent threat to Western Europe  allies in MidEast and  US. This isn't a  manageable  problem (2/3),republican,7
297,abort,[BREAKING] Sen. Leahy's Comment On Supreme Court’s Decision In Whole Woman's Health Case:  #StopTheSham #MyDecision,democrat,16
1020,aca,What's the status of #Obamacare implementation? @HouseCommerce is getting a #PulseCheck now. Tune in: ,republican,16
1822,aca,Past time for Democrats to own up to the many disappointments of #Obamacare and  help us move toward better health care policies for country,republican,12
1801,isis,Senators in Both Parties Should Work to Fight ISIL ,republican,12
1878,isis,RT @FoxNews: .@SpeakerRyan:  Our focus needs to be on confronting radical extremists. Terrorism is the issue.  ,republican,3
419,aca,I'm disappointed in #SCOTUS #Obamacare decision. I’m working to replace this broken law with patient-centered  truly affordable health care.,republican,13
559,guns,We are permitting the incarceration and shooting of thousands of black and brown boys in their formative years.,democrat,6
2010,immig,I applaud SCOTUS for hearing the United States v. Texas case today. ,democrat,12
620,guns,30k Americans die to gun violence. Still  I'm moving to North Carolina where it's safe to go to the bathroom.,democrat,9
896,isis,With the State Dept deleting footage to spin the Iran deal  don't forget Iran is the leading state sponsor of terror ,republican,14
1418,guns,Pray for Charleston and  #EmanuelAME and  for justice and  healing for the community ,republican,17
1669,isis,Tune into KIRO Radio 97.3 at 6:30 AM to hear me discuss Friday’s terrorist attacks and  continued challenge we face combating terrorist networks,democrat,7
266,guns,Appalling that days after U.S. suffered the worst mass shooting  @HouseGOP decided to protect #NoFlyNoBuy loophole. ,democrat,12
1949,guns,My thoughts and prayers for comfort  healing and justice are with those who've suffered this terrible tragedy in Charleston  South Carolina.,democrat,17
1840,aca,Promise kept: Senate passes repeal of #Obamacare legislation  via @bgdailynews,republican,12
1195,lgbt,Today  I'm marking #IDAHOT by telling #LGBT people around the world that #WeAreWithYou. ,democrat,17
132,guns,Horrified by shooting of journalists Alison Parker and Adam Ward today in VA. My prayers are with their family  friends  and colleagues.,democrat,17
1066,abort,In Indiana  the @GOP led delirium closed a Planned Parenthood @PPact clinic that did #HIV tests. Now  there's more #HIV.,democrat,12
1208,isis,As ISIS claims another attack  lawmakers are working to combat terrorist use of social media @WKYT  ,republican,7
1127,isis,RT @MRMasferrer: @VernBuchanan demands @BarackObama explain legality of 'assassinating' American terrorists overseas w/o due process htt ...,republican,5
1182,guns,Devastated by the senseless and  horrific shooting at #Pulse this morning. Praying for the victims  their families and  the Orlando community.,democrat,17
10,guns,Keeping guns out of the hands of those who shouldn’t have them isn’t controversial – it’s common sense. #DisarmHate ,democrat,7
754,guns,My statement on yet another senseless mass shooting in our great country and my beautiful state: ,democrat,17
1888,aca,RT @michaelcburgess: House Republicans unveil a #BetterWay to fix our health care system putting power back in the hands of the patient. ht…,republican,12
